city,year,month,temperature_2m,wind_speed_10m,wind_speed_100m
Хабаровская Банковская школа (колледж),2023,1,-20.952438,7.4943624,13.448159
Хабаровская Банковская школа (колледж),2023,2,-15.27036,7.043739,12.201801
Хабаровская Банковская школа (колледж),2023,3,-6.091148,9.176918,16.19271
Хабаровская Банковская школа (колледж),2023,4,-0.64134717,11.182271,18.035854
Хабаровская Банковская школа (колледж),2023,5,8.008986,10.442229,17.046873
Хабаровская Банковская школа (колледж),2023,6,16.769693,9.060358,15.112697
Хабаровская Банковская школа (колледж),2023,7,19.353273,6.974644,11.540279
Хабаровская Банковская школа (колледж),2023,8,17.183516,7.646184,13.303009
Хабаровская Банковская школа (колледж),2023,9,10.339486,6.4817777,11.2977915
Хабаровская Банковская школа (колледж),2023,10,2.52525,7.474507,12.915488
Хабаровская Банковская школа (колледж),2023,11,-8.640375,7.624348,13.995442
